time,open,high,low,close,volume
1697500800000,28480.90000000,28993.70000000,28026.00000000,28696.90000000,357156.83200000
1697760000000,28696.90000000,30382.00000000,28555.60000000,29978.70000000,391656.89600000
1698019200000,29978.70000000,36743.50000000,29875.00000000,34505.00000000,897844.84900000
1698278400000,34505.00000000,34845.10000000,33350.00000000,34097.40000000,281818.89100000
1698537600000,34097.40000000,34913.20000000,33936.10000000,34667.10000000,259389.69100000
1698796800000,34667.10000000,36084.20000000,34058.00000000,34720.10000000,543736.04300000
1699056000000,34720.10000000,35449.00000000,34415.80000000,35072.90000000,272007.64600000
1699315200000,35072.90000000,38149.00000000,34526.60000000,36726.50000000,631973.53100000
1699574400000,36726.50000000,37604.20000000,36360.00000000,37089.50000000,236000.18700000
1699833600000,37089.50000000,38016.90000000,34542.90000000,37893.90000000,495762.97000000
1700092800000,37893.90000000,37968.10000000,35500.00000000,36597.40000000,374959.18400000
1700352000000,36597.40000000,37846.70000000,35720.00000000,35741.10000000,439931.21900000
1700611200000,35741.10000000,38435.70000000,35613.00000000,37725.00000000,393855.36500000
1700870400000,37725.00000000,37900.00000000,36714.50000000,37256.00000000,217792.30100000
1701129600000,37256.00000000,38600.10000000,36880.00000000,37727.40000000,346815.51900000
1701388800000,37727.40000000,40439.90000000,37612.80000000,39999.90000000,327546.57200000
1701648000000,39999.90000000,44555.00000000,39996.60000000,43785.20000000,656785.17700000
1701907200000,43785.20000000,44777.00000000,42833.40000000,43740.00000000,350685.73300000
1702166400000,43740.00000000,44114.60000000,40167.70000000,41526.00000000,502942.36000000
1702425600000,41526.00000000,43600.00000000,40510.90000000,41979.70000000,452018.38600000
1702684800000,41979.70000000,42810.60000000,40566.00000000,42683.60000000,312753.98000000
1702944000000,42683.60000000,44355.00000000,41836.40000000,43902.10000000,427732.04900000
1703203200000,43902.10000000,44473.90000000,42534.10000000,43022.30000000,221410.17200000
1703462400000,43022.30000000,43874.50000000,41655.00000000,43454.00000000,289566.28200000
1703721600000,43454.00000000,43849.50000000,41278.00000000,42177.20000000,306236.76500000
1703980800000,42177.20000000,45946.50000000,42012.50000000,44989.00000000,319100.28600000
1704240000000,44989.00000000,45567.80000000,40210.00000000,44156.80000000,667252.12800000
1704499200000,44156.80000000,47318.30000000,43136.90000000,46972.80000000,356605.41800000
1704758400000,46972.80000000,49054.40000000,44301.00000000,46347.70000000,831939.11400000
1705017600000,46347.70000000,46550.00000000,41323.00000000,41731.00000000,429721.39500000
1705276800000,41731.00000000,43579.90000000,41710.60000000,42782.10000000,331337.81400000
1705536000000,42782.10000000,42931.30000000,40269.00000000,41691.90000000,357216.17400000
1705795200000,41691.90000000,41867.80000000,38531.50000000,39900.10000000,454717.16800000
1706054400000,39900.10000000,42238.10000000,39488.00000000,41805.50000000,379541.50100000
1706313600000,41805.50000000,43436.90000000,41365.00000000,43286.20000000,256019.73100000
1706572800000,43286.20000000,43890.80000000,41843.50000000,43064.60000000,407016.53400000
1706832000000,43064.60000000,43476.70000000,42154.00000000,42559.60000000,165659.93200000
1707091200000,42559.60000000,44379.10000000,42229.60000000,44318.00000000,290157.29600000
1707350400000,44318.00000000,48230.00000000,44300.10000000,47728.10000000,420204.67700000
1707609600000,47728.10000000,50439.20000000,47555.70000000,49710.40000000,448309.60100000
1707868800000,49710.40000000,52879.50000000,49220.50000000,52151.80000000,450365.75400000
1708128000000,52151.80000000,52559.20000000,50652.30000000,51814.90000000,256686.17300000
1708387200000,51814.90000000,53120.00000000,50430.00000000,51304.70000000,433856.34600000
1708646400000,51304.70000000,52000.00000000,50538.50000000,51747.50000000,192768.84800000
1708905600000,51747.50000000,64496.70000000,50922.00000000,62484.10000000,846430.50600000
1709164800000,62484.10000000,63796.60000000,60460.90000000,62055.90000000,434630.61800000
1709424000000,62055.90000000,69387.20000000,59111.00000000,63750.10000000,773870.34800000
1709683200000,63750.10000000,70320.00000000,62824.10000000,68165.00000000,542892.23500000
1709942400000,68165.00000000,72919.60000000,66923.00000000,72152.40000000,310797.87300000
1710201600000,72152.40000000,73949.00000000,68613.60000000,71473.10000000,539065.26800000
1710460800000,71473.10000000,72525.00000000,64539.80000000,68432.20000000,565608.26800000
1710720000000,68432.20000000,69040.00000000,60761.20000000,67850.50000000,650050.46500000
1710979200000,67850.50000000,68287.70000000,62098.00000000,63996.30000000,435437.77400000
1711238400000,63996.30000000,71650.00000000,63780.60000000,70046.00000000,402004.99400000
1711497600000,70046.00000000,71898.00000000,68400.00000000,69899.20000000,371636.84100000
1711756800000,69899.20000000,71514.20000000,68043.80000000,69706.80000000,204616.31200000
1712016000000,69706.80000000,69743.90000000,64406.00000000,68480.40000000,469141.80000000
1712275200000,68480.40000000,70366.00000000,65943.00000000,69355.00000000,258618.92400000
1712534400000,69355.00000000,72854.50000000,67506.10000000,70655.80000000,431906.49100000
1712793600000,70655.80000000,71341.70000000,59765.90000000,63905.10000000,532665.06100000
1713052800000,63905.10000000,66834.90000000,61512.50000000,63772.30000000,528737.54500000
1713312000000,63772.30000000,65431.60000000,59521.70000000,63774.80000000,582521.77500000
1713571200000,63774.80000000,67198.90000000,63038.50000000,66770.30000000,255010.70600000
1713830400000,66770.30000000,67145.70000000,62745.20000000,64464.60000000,327745.70100000
1714089600000,64464.60000000,64798.00000000,62370.00000000,63092.80000000,219363.18000000
1714348800000,63092.80000000,64705.30000000,56505.00000000,58298.50000000,568844.84800000
1714608000000,58298.50000000,64499.90000000,56887.30000000,63860.00000000,365853.88000000
1714867200000,63860.00000000,65540.00000000,62230.00000000,62314.50000000,318154.53600000
1715126400000,62314.50000000,63447.80000000,60111.00000000,60789.10000000,340464.59300000
1715385600000,60789.10000000,63437.30000000,60461.00000000,62909.40000000,189979.06000000
1715644800000,62909.40000000,66770.00000000,61000.10000000,65226.00000000,344856.17400000
1715904000000,65226.00000000,67737.70000000,65070.10000000,66235.60000000,194439.21500000
1716163200000,66235.60000000,72061.70000000,66034.00000000,69210.10000000,358404.25900000
1716422400000,69210.10000000,70159.40000000,66311.10000000,69306.20000000,246055.05300000
1716681600000,69306.20000000,70737.90000000,67250.00000000,68443.60000000,216013.93500000
1716940800000,68443.60000000,69560.00000000,66660.00000000,67555.80000000,243885.48700000
1717200000000,67555.80000000,70344.10000000,67279.70000000,68837.00000000,151794.68900000
1717459200000,68837.00000000,71819.60000000,68604.90000000,70835.80000000,228459.63200000
1717718400000,70835.80000000,72169.00000000,68336.70000000,69642.30000000,177467.77300000
1717977600000,69642.30000000,70180.60000000,65931.60000000,68240.90000000,336871.44300000
1718236800000,68240.90000000,68500.00000000,65030.00000000,66184.00000000,233616.29500000
1718496000000,66184.00000000,67289.90000000,64026.60000000,65146.50000000,283024.08700000
1718755200000,65146.50000000,66458.00000000,63333.00000000,64108.30000000,273121.81000000
1719014400000,64108.30000000,64498.90000000,58320.00000000,60257.10000000,270776.51200000
1719273600000,60257.10000000,62467.90000000,60217.90000000,61659.50000000,294828.83200000
1719532800000,61659.50000000,63041.30000000,60011.50000000,62749.50000000,187976.86700000
1719792000000,62749.50000000,63845.00000000,59350.20000000,60184.80000000,291310.98900000
1720051200000,60184.80000000,60464.60000000,53314.30000000,58204.10000000,512567.87900000
1720310400000,58204.10000000,58420.00000000,54228.30000000,58029.90000000,424845.34000000
1720569600000,58029.90000000,59661.50000000,56513.30000000,57860.90000000,352971.13400000
1720828800000,57860.90000000,64900.00000000,57711.20000000,64696.10000000,321963.47400000
1721088000000,64696.10000000,66119.20000000,62350.30000000,63966.80000000,388909.43500000
1721347200000,63966.80000000,68371.70000000,63281.00000000,68150.00000000,301330.84400000
1721606400000,68150.00000000,68467.90000000,64903.00000000,65364.60000000,323497.06200000
1721865600000,65364.60000000,69400.00000000,63378.50000000,67902.00000000,424438.19600000
1722124800000,67902.00000000,70136.90000000,65265.00000000,66170.00000000,344571.15900000
1722384000000,66170.00000000,66832.00000000,61171.50000000,61459.00000000,486310.51000000
