time,open,high,low,close,volume
1585987200000,6728.00000000,6775.00000000,6728.00000000,6775.00000000,216.63300000
1585990800000,6775.00000000,6859.50000000,6741.50000000,6832.50000000,437.74100000
1585994400000,6832.50000000,6887.00000000,6806.00000000,6874.00000000,379.93000000
1585998000000,6874.00000000,6899.00000000,6646.00000000,6698.00000000,3260.67500000
1586001600000,6698.00000000,6725.50000000,6665.50000000,6705.00000000,212.51000000
1586005200000,6705.00000000,6738.00000000,6688.50000000,6725.00000000,133.18800000
1586008800000,6725.00000000,6730.00000000,6702.00000000,6710.00000000,77.36400000
1586012400000,6710.00000000,6764.50000000,6706.00000000,6724.00000000,133.59800000
1586016000000,6724.00000000,6790.00000000,6720.50000000,6781.00000000,206.66300000
1586019600000,6781.00000000,6801.50000000,6755.00000000,6774.50000000,239.13000000
1586023200000,6774.50000000,6799.00000000,6767.00000000,6770.50000000,69.65800000
1586026800000,6770.50000000,6780.00000000,6723.00000000,6737.50000000,174.97100000
1586030400000,6737.50000000,7012.00000000,6737.50000000,6821.50000000,2626.15000000
1586034000000,6821.50000000,6885.00000000,6821.50000000,6856.00000000,295.68900000
1586037600000,6856.00000000,6869.50000000,6787.50000000,6849.00000000,154.11600000
1586041200000,6849.00000000,6865.00000000,6820.00000000,6863.50000000,78.54600000
1586044800000,6863.50000000,6889.00000000,6837.00000000,6854.00000000,126.67600000
1586048400000,6854.00000000,6874.00000000,6840.50000000,6846.00000000,75.81500000
1586052000000,6846.00000000,6847.00000000,6802.00000000,6837.50000000,219.11500000
1586055600000,6837.50000000,6840.50000000,6789.00000000,6795.50000000,125.93700000
1586059200000,6795.50000000,6795.50000000,6751.00000000,6781.50000000,204.13900000
1586062800000,6781.50000000,6833.00000000,6764.00000000,6791.50000000,174.12900000
1586066400000,6791.50000000,6791.50000000,6743.00000000,6774.00000000,139.99900000
1586070000000,6774.00000000,6790.00000000,6756.50000000,6774.00000000,87.89900000
1586073600000,6774.00000000,6795.50000000,6756.00000000,6777.00000000,96.56400000
1586077200000,6777.00000000,6820.00000000,6763.50000000,6772.00000000,168.67300000
1586080800000,6772.00000000,6786.00000000,6740.00000000,6756.00000000,118.09700000
1586084400000,6756.00000000,6819.00000000,6752.50000000,6776.00000000,611.48700000
1586088000000,6776.00000000,6793.50000000,6762.00000000,6788.50000000,287.83800000
1586091600000,6788.50000000,6818.50000000,6779.50000000,6796.00000000,449.07300000
1586095200000,6796.00000000,6796.00000000,6769.00000000,6778.50000000,119.55300000
1586098800000,6778.50000000,6800.50000000,6762.50000000,6785.50000000,89.75400000
1586102400000,6785.50000000,6791.50000000,6764.00000000,6781.50000000,119.89100000
1586106000000,6781.50000000,6848.00000000,6680.00000000,6792.00000000,2302.32800000
1586109600000,6792.00000000,6814.00000000,6775.00000000,6792.00000000,268.26700000
1586113200000,6792.00000000,6809.50000000,6783.00000000,6789.50000000,91.98700000
1586116800000,6789.50000000,6790.00000000,6726.50000000,6752.50000000,207.38600000
1586120400000,6752.50000000,6790.00000000,6720.00000000,6755.50000000,114.83100000
1586124000000,6755.50000000,6807.00000000,6755.00000000,6794.00000000,3864.80300000
